Time in Seconds,Time in Minutes,Load in N,Load in kN,Displacement in m,Displacement in mm-O,Displacement in mm
4778.227051,79.637118,4096.975098,4.096975,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.975586,4.096976,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.976074,4.096976,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.976074,4.096976,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.976562,4.096977,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.977051,4.096977,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.977051,4.096977,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.977539,4.096978,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.978027,4.096978,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.978027,4.096978,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.978516,4.096979,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.979004,4.096979,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.979492,4.096979,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.979492,4.096979,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.97998,4.09698,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.980469,4.09698,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.980469,4.09698,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.980957,4.096981,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.981445,4.096981,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.981445,4.096981,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.981934,4.096982,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.982422,4.096982,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.982422,4.096982,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.98291,4.096983,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.983398,4.096983,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.983398,4.096983,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.983887,4.096984,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.984375,4.096984,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.984375,4.096984,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.984863,4.096985,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.984863,4.096985,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.985352,4.096985,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.98584,4.096986,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.98584,4.096986,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.986328,4.096986,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.986816,4.096987,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.986816,4.096987,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.987305,4.096987,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.987793,4.096988,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.987793,4.096988,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.988281,4.096988,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.988281,4.096988,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.98877,4.096989,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.989258,4.096989,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.989258,4.096989,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.989746,4.09699,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.990234,4.09699,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.990234,4.09699,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4096.991699,4.096992,-0.148826,-148.826405,147.535032
4778.227051,79.637118,4093.172363,4.093172,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4093.812256,4.093812,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4094.420898,4.094421,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4095.038818,4.095039,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4095.23291,4.095233,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4095.375,4.095375,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4095.521973,4.095522,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4095.663086,4.095663,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4095.808838,4.095809,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4095.881592,4.095882,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.098145,4.096098,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.281738,4.096282,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.346191,4.096346,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.523438,4.096523,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.72168,4.096722,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.897949,4.096898,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.902832,4.096903,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.908203,4.096908,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.914551,4.096915,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.921875,4.096922,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.928711,4.096929,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.935059,4.096935,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.941406,4.096941,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.911621,4.096912,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.925293,4.096925,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.935547,4.096936,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.943848,4.096944,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.951172,4.096951,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.958008,4.096958,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.964355,4.096964,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.967773,4.096968,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.969238,4.096969,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.970703,4.096971,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.972168,4.096972,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.973633,4.096974,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.974609,4.096975,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.975098,4.096975,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.975586,4.096976,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.976074,4.096976,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.976074,4.096976,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.976562,4.096977,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.977051,4.096977,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.977051,4.096977,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.977539,4.096978,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.978027,4.096978,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.978027,4.096978,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.978516,4.096979,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.979004,4.096979,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.979492,4.096979,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.979492,4.096979,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.97998,4.09698,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.980469,4.09698,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.980469,4.09698,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.980957,4.096981,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.981445,4.096981,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.981445,4.096981,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.981934,4.096982,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.982422,4.096982,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.982422,4.096982,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.98291,4.096983,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.983398,4.096983,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.983398,4.096983,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.983887,4.096984,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.984375,4.096984,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.984375,4.096984,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.984863,4.096985,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.984863,4.096985,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.985352,4.096985,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.98584,4.096986,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.98584,4.096986,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.986328,4.096986,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.986816,4.096987,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.986816,4.096987,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.987305,4.096987,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.987793,4.096988,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.987793,4.096988,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.988281,4.096988,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.988281,4.096988,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.98877,4.096989,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.989258,4.096989,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.989258,4.096989,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.989746,4.09699,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.990234,4.09699,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.990234,4.09699,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4096.991699,4.096992,-0.148827,-148.826614,147.535241
4778.227051,79.637118,4093.172363,4.093172,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4093.812256,4.093812,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4094.420898,4.094421,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4095.038818,4.095039,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4095.23291,4.095233,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4095.375,4.095375,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4095.521973,4.095522,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4095.663086,4.095663,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4095.808838,4.095809,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4095.881592,4.095882,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.098145,4.096098,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.281738,4.096282,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.346191,4.096346,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.523438,4.096523,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.72168,4.096722,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.897949,4.096898,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.902832,4.096903,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.908203,4.096908,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.914551,4.096915,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.921875,4.096922,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.928711,4.096929,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.935059,4.096935,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.941406,4.096941,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.911621,4.096912,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.925293,4.096925,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.935547,4.096936,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.943848,4.096944,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.951172,4.096951,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.958008,4.096958,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.964355,4.096964,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.967773,4.096968,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.969238,4.096969,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.970703,4.096971,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.972168,4.096972,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.973633,4.096974,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.974609,4.096975,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.975098,4.096975,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.975586,4.096976,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.976074,4.096976,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.976074,4.096976,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.976562,4.096977,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.977051,4.096977,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.977051,4.096977,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.977539,4.096978,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.978027,4.096978,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.978027,4.096978,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.978516,4.096979,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.979004,4.096979,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.979492,4.096979,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.979492,4.096979,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.97998,4.09698,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.980469,4.09698,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.980469,4.09698,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.980957,4.096981,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.981445,4.096981,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.981445,4.096981,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.981934,4.096982,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.982422,4.096982,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.982422,4.096982,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.98291,4.096983,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.983398,4.096983,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.983398,4.096983,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.983887,4.096984,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.984375,4.096984,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.984375,4.096984,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.984863,4.096985,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.984863,4.096985,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.985352,4.096985,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.98584,4.096986,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.98584,4.096986,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.986328,4.096986,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.986816,4.096987,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.986816,4.096987,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.987305,4.096987,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.987793,4.096988,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.987793,4.096988,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.988281,4.096988,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.988281,4.096988,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.98877,4.096989,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.989258,4.096989,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.989258,4.096989,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.989746,4.09699,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.990234,4.09699,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.990234,4.09699,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4096.991699,4.096992,-0.148827,-148.826838,147.535465
4778.227051,79.637118,4093.172363,4.093172,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4093.812256,4.093812,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4094.420898,4.094421,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4095.038818,4.095039,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4095.23291,4.095233,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4095.375,4.095375,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4095.521973,4.095522,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4095.663086,4.095663,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4095.808838,4.095809,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4095.881592,4.095882,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.098145,4.096098,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.281738,4.096282,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.346191,4.096346,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.523438,4.096523,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.72168,4.096722,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.897949,4.096898,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.902832,4.096903,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.908203,4.096908,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.914551,4.096915,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.921875,4.096922,-0.148827,-148.827046,147.535673
4778.227051,79.637118,4096.928711,4.096929,-0.148827,-148.827046,147.535673
